tract_geoid,poverty_rate,uninsured_rate,mental_distress,poor_physical_health,crime_rate,services_per_10k,service_count
06073000301,0.19535519125683065,0.7081632653061225,0.5741496598639455,0.7312925170068028,0.4993197278911564,0.8612244897959184,0.6913161465400272
06073005103,0.002732240437158473,0.0680272108843537,0.01224489795918371,0.0,0.4993197278911564,0.763265306122449,0.6383989145183175
06073020712,0.6236338797814207,0.435374149659864,0.6693877551020408,0.4591836734693877,0.4993197278911564,0.5578231292517006,0.5739484396200815
06073005401,0.6352459016393442,0.819047619047619,0.7292517006802721,0.9115646258503401,0.4993197278911564,0.23265306122448978,0.11397557666214382
06073005601,0.03825136612021862,0.4102040816326531,0.4571428571428572,0.23809523809523814,0.4993197278911564,0.6095238095238096,0.39009497964721845
06073000302,0.3811475409836066,0.7149659863945579,0.7292517006802721,0.6693877551020408,0.4993197278911564,0.7741496598639456,0.6383989145183175
06073001801,0.5416666666666667,0.40272108843537413,0.22857142857142854,0.7312925170068028,0.4993197278911564,0.4666666666666667,0.20013568521031208
06073015002,0.1441256830601093,0.33741496598639453,0.06258503401360549,0.291156462585034,0.4993197278911564,0.826530612244898,0.6913161465400272
06073015001,0.04371584699453557,0.5204081632653061,0.29047619047619044,0.40544217687074835,0.4993197278911564,0.6040816326530613,0.6383989145183175
06073014701,0.3811475409836066,0.5768707482993197,0.4571428571428572,0.5421768707482993,0.4993197278911564,0.2272108843537415,0.20013568521031208
06073014702,0.9419398907103825,0.5129251700680273,0.4884353741496599,0.5292517006802722,0.4993197278911564,0.4925170068027211,0.48575305291723203
06073010201,0.02390710382513661,0.3625850340136054,0.2204081632653061,0.17278911564625854,0.4993197278911564,0.3469387755102041,0.2944369063772049
06073020711,0.5341530054644809,0.6836734693877551,0.6333333333333333,0.5680272108843538,0.4993197278911564,0.926530612244898,0.9097693351424695
06073010202,0.42622950819672134,0.3918367346938776,0.4224489795918367,0.47346938775510206,0.4993197278911564,0.47891156462585033,0.39009497964721845
06073009307,0.3879781420765027,0.6517006802721088,0.3517006802721089,0.9462585034013605,0.4993197278911564,0.9551020408163265,0.9613297150610584
06073021002,0.8442622950819672,0.3857142857142857,0.9088435374149659,0.30544217687074826,0.4993197278911564,0.9537414965986395,0.7347354138398915
06073009203,0.25068306010928965,0.7959183673469388,0.7013605442176871,0.9340136054421768,0.4993197278911564,0.6285714285714286,0.6383989145183175
06073009204,0.9050546448087432,0.610204081632653,0.5564625850340136,0.6265306122448979,0.4993197278911564,0.4054421768707483,0.39009497964721845
06073009308,0.8770491803278688,0.5904761904761905,0.29047619047619044,0.8775510204081632,0.4993197278911564,0.19319727891156463,0.20013568521031208
06073007401,0.35040983606557374,0.7149659863945579,0.3795918367346939,0.7605442176870748,0.4993197278911564,0.5673469387755102,0.39009497964721845
06073007303,0.8203551912568305,0.8421768707482993,0.6571428571428571,0.9272108843537414,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073021401,0.3715846994535519,0.6517006802721088,0.3659863945578231,0.8238095238095238,0.4993197278911564,0.9061224489795918,0.921302578018996
06073021501,0.980191256830601,0.9884353741496599,0.935374149659864,0.9340136054421768,0.4993197278911564,0.9374149659863945,0.9355495251017639
06073005201,0.22062841530054644,0.4571428571428572,0.1612244897959184,0.9272108843537414,0.4993197278911564,0.7931972789115647,0.6913161465400272
06073005403,0.8640710382513661,0.9074829931972789,0.9653061224489796,0.8360544217687075,0.4993197278911564,0.7278911564625851,0.48575305291723203
